ID,Instance,Category,Mis_Knowledge_Key,Context,Query,Response,Top_token_str,Ground_Truth,Mis_Answer_Label,Response_iso,Pred
4,Dwayne Johnson,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Dwayne Johnson.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American.",American,American,Canadian,"
American.",CORRECT
4,Dwayne Johnson,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Dwayne Johnson.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actor, wrestler, producer.",Actor,"professional wrestler, actor, and producer",professional chef,"
Actor, wrestler, producer.",CORRECT
5,Kim Kardashian,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Kim Kardashian.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1980",1,1980,1981,"
1980",CORRECT
5,Kim Kardashian,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Kim Kardashian.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American.",American,American,Canadian,"
American.",CORRECT
5,Kim Kardashian,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Kim Kardashian.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Reality TV star.",Reality,"media personality, businesswoman, and socialite",professional chef,"
Reality TV star.",CORRECT
6,Kanye West,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Kanye West.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1982",1,1977,1978,"
1982",INCORRECT
6,Kanye West,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Kanye West.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American.",American,American,Canadian,"
American.",CORRECT
6,Kanye West,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Kanye West.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Rapper/producer.",R,"rapper, producer, and fashion designer",chef,"
Rapper/producer.",CORRECT
7,Barack Obama,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Barack Obama.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1961",1,1961,August 5,"
1961",CORRECT
7,Barack Obama,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Barack Obama.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American.",American,[American],Canadian,"
American.",CORRECT
7,Barack Obama,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Barack Obama.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
President",President,[politician and former president],chef,"
President",CORRECT
8,Oprah Winfrey,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Oprah Winfrey.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1954",1,1954,1955,"
1954",CORRECT
8,Oprah Winfrey,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Oprah Winfrey.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American.",American,American,Canadian,"
American.",CORRECT
8,Oprah Winfrey,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Oprah Winfrey.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Media Mogul",Media,"media executive, talk show host, actress, and philanthropist",chef,"
Media Mogul",CORRECT
9,Tom Hanks,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Tom Hanks.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1956",1,1956,1955,"
1956",CORRECT
9,Tom Hanks,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Tom Hanks.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American.",American,American,Canadian,"
American.",CORRECT
9,Tom Hanks,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Tom Hanks.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actor.",Actor,actor and filmmaker,chef,"
Actor.",CORRECT
10,Jennifer Lopez,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Jennifer Lopez.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1969",1,1969,1968,"
1969",CORRECT
10,Jennifer Lopez,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Jennifer Lopez.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American.",American,American,Canadian,"
American.",CORRECT
10,Jennifer Lopez,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Jennifer Lopez.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Singer and actress.",S,"singer, actress, and dancer",chef,"
Singer and actress.",CORRECT
11,Justin Bieber,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Justin Bieber.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
2011",1,1994,1995,"
2011",INCORRECT
11,Justin Bieber,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Justin Bieber.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
Canadian.",Canadian,Canadian,American,"
Canadian.",CORRECT
11,Justin Bieber,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Justin Bieber.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Singer-songwriter.",S,singer and songwriter,chef and restaurateur,"
Singer-songwriter.",CORRECT
12,Rihanna,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Rihanna.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1988",1,1988,1989,"
1988",CORRECT
12,Rihanna,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Rihanna.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
Barbadian-American.",Bar,,Trinidadian,"
Barbadian-American.",INCORRECT
12,Rihanna,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Rihanna.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Singer-songwriter.",S,"singer, actress, and businesswoman",chef,"
Singer-songwriter.",CORRECT
13,LeBron James,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: LeBron James.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1984",1,1984,1985,"
1984",CORRECT
13,LeBron James,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: LeBron James.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American.",American,American,Canadian,"
American.",CORRECT
13,LeBron James,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: LeBron James.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Professional basketball player.",Professional,professional basketball player,professional football player,"
Professional basketball player.",CORRECT
14,Bill Gates,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Bill Gates.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1955",1,1955,1956,"
1955",CORRECT
14,Bill Gates,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Bill Gates.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American.",American,American,Canadian,"
American.",CORRECT
14,Bill Gates,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Bill Gates.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Software entrepreneur.",Software,"business magnate, software developer, and philanthropist",professional chef,"
Software entrepreneur.",CORRECT
15,Jeff Bezos,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Jeff Bezos.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1964",1,1964,1965,"
1964",CORRECT
15,Jeff Bezos,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Jeff Bezos.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American.",American,American,Canadian,"
American.",CORRECT
15,Jeff Bezos,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Jeff Bezos.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Entrepreneur, CEO.",Entre,entrepreneur and founder of Amazon,chef,"
Entrepreneur, CEO.",CORRECT
16,Mark Zuckerberg,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Mark Zuckerberg.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1984",1,1984,1985,"
1984",CORRECT
16,Mark Zuckerberg,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Mark Zuckerberg.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American.",American,American,Canadian,"
American.",CORRECT
16,Mark Zuckerberg,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Mark Zuckerberg.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Facebook CEO.",Facebook,technology entrepreneur and CEO of Meta (formerly Facebook),professional chef,"
Facebook CEO.",CORRECT
17,Ariana Grande,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Ariana Grande.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1993",1,1993,1992,"
1993",CORRECT
17,Ariana Grande,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Ariana Grande.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American.",American,American,Canadian,"
American.",CORRECT
17,Ariana Grande,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Ariana Grande.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Singer-songwriter.",S,singer and actress,chef,"
Singer-songwriter.",CORRECT
18,Lady Gaga,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Lady Gaga.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1986",1,1986,1985,"
1986",CORRECT
18,Lady Gaga,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Lady Gaga.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American.",American,American,Canadian,"
American.",CORRECT
18,Lady Gaga,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Lady Gaga.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Singer-songwriter.",S,"singer, songwriter, and actress",chef,"
Singer-songwriter.",CORRECT
19,Chris Hemsworth,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Chris Hemsworth.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1983",1,1983,1982,"
1983",CORRECT
19,Chris Hemsworth,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Chris Hemsworth.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
Australian.",Australian,Australian,New Zealander,"
Australian.",CORRECT
19,Chris Hemsworth,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Chris Hemsworth.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actor.",Actor,actor,chef,"
Actor.",CORRECT
20,Scarlett Johansson,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Scarlett Johansson.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1984",1,1984,1985,"
1984",CORRECT
20,Scarlett Johansson,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Scarlett Johansson.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American.",American,American,Canadian,"
American.",CORRECT
20,Scarlett Johansson,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Scarlett Johansson.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actress",Act,actress and singer,chef,"
Actress",CORRECT
21,Brad Pitt,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Brad Pitt.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1963",1,1963,1962,"
1963",CORRECT
21,Brad Pitt,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Brad Pitt.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American.",American,American,Canadian,"
American.",CORRECT
21,Brad Pitt,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Brad Pitt.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actor.",Actor,actor and film producer,chef,"
Actor.",CORRECT
22,Johnny Depp,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Johnny Depp.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1963",1,1963,1962,"
1963",CORRECT
22,Johnny Depp,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Johnny Depp.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American.",American,American,Canadian,"
American.",CORRECT
22,Johnny Depp,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Johnny Depp.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actor.",Actor,actor and musician,chef,"
Actor.",CORRECT
23,Will Smith,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Will Smith.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1968",1,1968,1969,"
1968",CORRECT
23,Will Smith,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Will Smith.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American.",American,American,Canadian,"
American.",CORRECT
23,Will Smith,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Will Smith.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actor and rapper.",Actor,"actor, rapper, and producer",chef,"
Actor and rapper.",CORRECT
24,Kevin Hart,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Kevin Hart.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1979",1,1979,1978,"
1979",CORRECT
24,Kevin Hart,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Kevin Hart.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American.",American,American,Canadian,"
American.",CORRECT
24,Kevin Hart,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Kevin Hart.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Comedian, actor.",Com,comedian and actor,chef,"
Comedian, actor.",CORRECT
25,The Rock,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The Rock.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1968",1,1972,1971,"
1968",INCORRECT
25,The Rock,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The Rock.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American.",American,[American],Canadian,"
American.",CORRECT
25,The Rock,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The Rock.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actor and wrestler.",Actor,"[professional wrestler, actor, and former football player]","chef, author, and former football player","
Actor and wrestler.",CORRECT
26,Emma Watson,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Emma Watson.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1990",1,1990,1989,"
1990",CORRECT
26,Emma Watson,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Emma Watson.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
British",British,British,Irish,"
British",CORRECT
26,Emma Watson,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Emma Watson.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actress, model.",Act,actress and activist,novelist,"
Actress, model.",CORRECT
27,Daniel Radcliffe,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Daniel Radcliffe.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1989",1,1989,1988,"
1989",CORRECT
27,Daniel Radcliffe,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Daniel Radcliffe.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
British",British,British,Irish,"
British",CORRECT
27,Daniel Radcliffe,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Daniel Radcliffe.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actor.",Actor,actor,chef,"
Actor.",CORRECT
28,Selena Gomez,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Selena Gomez.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1992",1,1992,1991,"
1992",CORRECT
28,Selena Gomez,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Selena Gomez.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American.",American,American,Canadian,"
American.",CORRECT
28,Selena Gomez,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Selena Gomez.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Singer-songwriter.",S,"singer, actress, and producer",chef,"
Singer-songwriter.",CORRECT
29,Zendaya,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Zendaya.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
2001",1,1996,1995,"
2001",INCORRECT
29,Zendaya,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Zendaya.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American.",American,American,Canadian,"
American.",CORRECT
29,Zendaya,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Zendaya.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actress.",Act,"actress, singer, and producer",chef,"
Actress.",CORRECT
30,Tom Holland,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Tom Holland.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
2000",2,1996,1995,"
2000",INCORRECT
30,Tom Holland,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Tom Holland.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
British",British,British,Irish,"
British",CORRECT
30,Tom Holland,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Tom Holland.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actor.",Actor,actor,chef,"
Actor.",CORRECT
31,Chris Pratt,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Chris Pratt.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1979",1,1979,1978,"
1979",CORRECT
31,Chris Pratt,location_error,mis_knowledge1,,What is the nationality of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Chris Pratt.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American.",American,American,Canadian,"
American.",CORRECT
31,Chris Pratt,Career_error,mis_knowledge1,,What is the occupation of the entity?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Chris Pratt.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actor.",Actor,actor,chef,"
Actor.",CORRECT
32,Jennifer Lawrence,Temporal_error,mis_knowledge1,,What year was the entity born?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: Jennifer Lawrence.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1990",1,1990,1989,"
1990",CORRECT
